,person.type,person.value,sexorgender.xml:lang,sexorgender.type,sexorgender.value,personLabel.xml:lang,personLabel.type,personLabel.value
1195,uri,http://www.wikidata.org/entity/Q57223108,,,,en,literal,Tatiana Globus
1196,uri,http://www.wikidata.org/entity/Q57226567,,,,en,literal,Keith E Littlewood
1197,uri,http://www.wikidata.org/entity/Q57227149,,,,en,literal,Amanda J Genders
1198,uri,http://www.wikidata.org/entity/Q57233642,,,,en,literal,Brent A French
1199,uri,http://www.wikidata.org/entity/Q57234513,,,,en,literal,Siripong Tongjai
1200,uri,http://www.wikidata.org/entity/Q57234786,,,,en,literal,Vikram K Jaswal
1201,uri,http://www.wikidata.org/entity/Q57235182,,,,en,literal,Bart Ragon
1202,uri,http://www.wikidata.org/entity/Q57235233,,,,en,literal,Chun-Chao Wang
1203,uri,http://www.wikidata.org/entity/Q57235789,,,,en,literal,Kurt R Illig
1204,uri,http://www.wikidata.org/entity/Q57240618,,,,en,literal,Roseanna M Neupauer
1205,uri,http://www.wikidata.org/entity/Q57241031,,,,en,literal,Sabina Braithwaite
1206,uri,http://www.wikidata.org/entity/Q57306330,,,,en,literal,Matthew L Jenior
1207,uri,http://www.wikidata.org/entity/Q57321307,,,,en,literal,Stefanie Redemann
1208,uri,http://www.wikidata.org/entity/Q57411084,,,,en,literal,Ari Helo
1209,uri,http://www.wikidata.org/entity/Q57412033,,,,en,literal,Kazlin Mason
1210,uri,http://www.wikidata.org/entity/Q57413911,,,,en,literal,mireille montcouquiol
1211,uri,http://www.wikidata.org/entity/Q57416914,,,,en,literal,Ming Mao
1212,uri,http://www.wikidata.org/entity/Q57427403,,,,en,literal,Valerie Quick
1213,uri,http://www.wikidata.org/entity/Q57427433,,,,en,literal,Kieran O'Connor
1214,uri,http://www.wikidata.org/entity/Q57427443,,,,en,literal,Carolyn Callahan
1215,uri,http://www.wikidata.org/entity/Q57427482,,,,en,literal,Dong-Guk Paeng
1216,uri,http://www.wikidata.org/entity/Q57427592,,,,en,literal,Joerg Sieweke
1217,uri,http://www.wikidata.org/entity/Q57427628,,,,en,literal,Anjana Samarakoon
1218,uri,http://www.wikidata.org/entity/Q57427655,,,,en,literal,Ammasi Periasamy
1219,uri,http://www.wikidata.org/entity/Q57427670,,,,en,literal,Sharon Kelley
1220,uri,http://www.wikidata.org/entity/Q57427674,,,,en,literal,Karen
1221,uri,http://www.wikidata.org/entity/Q57427682,,,,en,literal,Leigh Allin
1222,uri,http://www.wikidata.org/entity/Q57427689,,,,en,literal,Phillip Szepietowski
1223,uri,http://www.wikidata.org/entity/Q57427740,,,,en,literal,Dr. Bernard Jackson Cosby Jr
1224,uri,http://www.wikidata.org/entity/Q57427747,,,,en,literal,Dimon Yang
1225,uri,http://www.wikidata.org/entity/Q57427835,,,,en,literal,Shayn Peirce
1226,uri,http://www.wikidata.org/entity/Q57427848,,,,en,literal,yoo jin lee
1227,uri,http://www.wikidata.org/entity/Q57427923,,,,en,literal,Arsalan Heydarian
1228,uri,http://www.wikidata.org/entity/Q57427967,,,,en,literal,Neal Magee
1229,uri,http://www.wikidata.org/entity/Q57428003,,,,en,literal,Dewey A. Murdick
1230,uri,http://www.wikidata.org/entity/Q57428129,,,,en,literal,L. Colby Mangum
1231,uri,http://www.wikidata.org/entity/Q57428143,,,,en,literal,Harry Harding
1232,uri,http://www.wikidata.org/entity/Q57428361,,,,en,literal,M. Javad Aman
1233,uri,http://www.wikidata.org/entity/Q57428367,,,,en,literal,Jarrett Thibodeaux
1234,uri,http://www.wikidata.org/entity/Q57428409,,,,en,literal,Anushika Athauda
1235,uri,http://www.wikidata.org/entity/Q57428447,,,,en,literal,Donal Day
1236,uri,http://www.wikidata.org/entity/Q57428475,,,,en,literal,Cem Kuscu
1237,uri,http://www.wikidata.org/entity/Q57428479,,,,en,literal,Greg Simms
1238,uri,http://www.wikidata.org/entity/Q57428651,,,,en,literal,Sujoy Lahiri
1239,uri,http://www.wikidata.org/entity/Q57428734,,,,en,literal,Younhee Choi
1240,uri,http://www.wikidata.org/entity/Q57428765,,,,en,literal,Liam Cattell
1241,uri,http://www.wikidata.org/entity/Q57428859,,,,en,literal,Deborah Barry
1242,uri,http://www.wikidata.org/entity/Q57428864,,,,en,literal,Katherine Holcomb
1243,uri,http://www.wikidata.org/entity/Q57428925,,,,en,literal,Nirmal Mazumder
1244,uri,http://www.wikidata.org/entity/Q57428936,,,,en,literal,Chang-yu SUN
1245,uri,http://www.wikidata.org/entity/Q57428951,,,,en,literal,Tye Deering
1246,uri,http://www.wikidata.org/entity/Q57428994,,,,en,literal,JoAnne Wilson
1247,uri,http://www.wikidata.org/entity/Q57429000,,,,en,literal,Travis McCauley
1248,uri,http://www.wikidata.org/entity/Q57429109,,,,en,literal,A. J. A. James
1249,uri,http://www.wikidata.org/entity/Q57429127,,,,en,literal,Wei Zeng
1250,uri,http://www.wikidata.org/entity/Q57429147,,,,en,literal,Mehdi Shafieian
1251,uri,http://www.wikidata.org/entity/Q57429297,,,,en,literal,Anne C. Nichols
1252,uri,http://www.wikidata.org/entity/Q57429409,,,,en,literal,Yousry Azmy
1253,uri,http://www.wikidata.org/entity/Q57429458,,,,en,literal,Nengliang Yao
1254,uri,http://www.wikidata.org/entity/Q57429486,,,,en,literal,Paige Pullen
1255,uri,http://www.wikidata.org/entity/Q57429600,,,,en,literal,G. Carleton Ray
1256,uri,http://www.wikidata.org/entity/Q57429607,,,,en,literal,Kyong Mi Choi
1257,uri,http://www.wikidata.org/entity/Q57429636,,,,en,literal,Jeff P. Raffensperger
1258,uri,http://www.wikidata.org/entity/Q57429667,,,,en,literal,Tonya Moon
1259,uri,http://www.wikidata.org/entity/Q57429732,,,,en,literal,Rajesh Balkrishnan
1260,uri,http://www.wikidata.org/entity/Q57429744,,,,en,literal,Brad Worrall
1261,uri,http://www.wikidata.org/entity/Q57429761,,,,en,literal,Kristin Behfar
1262,uri,http://www.wikidata.org/entity/Q57429905,,,,en,literal,Stephen Goadhouse
1263,uri,http://www.wikidata.org/entity/Q57429934,,,,en,literal,Phoebe Crisman
1264,uri,http://www.wikidata.org/entity/Q57429971,,,,en,literal,Kay Buchanan
1265,uri,http://www.wikidata.org/entity/Q57430019,,,,en,literal,Matthew Paysour
1266,uri,http://www.wikidata.org/entity/Q57430118,,,,en,literal,Saerona Choi
1267,uri,http://www.wikidata.org/entity/Q57430176,,,,en,literal,Qiang Chang
1268,uri,http://www.wikidata.org/entity/Q57430225,,,,en,literal,Jerrold Floro
1269,uri,http://www.wikidata.org/entity/Q57430298,,,,en,literal,Elliott M. Ross
1270,uri,http://www.wikidata.org/entity/Q57430327,,,,en,literal,Samira Khan
1271,uri,http://www.wikidata.org/entity/Q57430362,,,,en,literal,Harry Harding jr
1272,uri,http://www.wikidata.org/entity/Q57430366,,,,en,literal,Geng Liu
1273,uri,http://www.wikidata.org/entity/Q57430402,,,,en,literal,Rosalie Uht
1274,uri,http://www.wikidata.org/entity/Q57430429,,,,en,literal,Yao-Jan Wu
1275,uri,http://www.wikidata.org/entity/Q57430449,,,,en,literal,Zoe Bulaitis
1276,uri,http://www.wikidata.org/entity/Q57430472,,,,en,literal,Andres F. Clarens
1277,uri,http://www.wikidata.org/entity/Q57430538,,,,en,literal,Karl Clebak
1278,uri,http://www.wikidata.org/entity/Q57430553,,,,en,literal,Deepak Sathyanarayan
1279,uri,http://www.wikidata.org/entity/Q57430580,,,,en,literal,Liron Speyer
1280,uri,http://www.wikidata.org/entity/Q57430768,,,,en,literal,Stephen Adams
1281,uri,http://www.wikidata.org/entity/Q57430803,,,,en,literal,Atsushi Mizushima
1282,uri,http://www.wikidata.org/entity/Q57430809,,,,en,literal,Hyewon Kim
1283,uri,http://www.wikidata.org/entity/Q57430854,,,,en,literal,Scott Lillard
1284,uri,http://www.wikidata.org/entity/Q57430946,,,,en,literal,Maxim Shugaev
1285,uri,http://www.wikidata.org/entity/Q57430949,,,,en,literal,Hung Ha
1286,uri,http://www.wikidata.org/entity/Q57431054,,,,en,literal,Danielle Stolzenberg
1287,uri,http://www.wikidata.org/entity/Q57431062,,,,en,literal,S. Murray Sherman
1288,uri,http://www.wikidata.org/entity/Q57431072,,,,en,literal,Suheb Mohammed
1289,uri,http://www.wikidata.org/entity/Q57431125,,,,en,literal,mareen thomas
1290,uri,http://www.wikidata.org/entity/Q57431133,,,,en,literal,Raghavendra Sumanth Pudupakam
1291,uri,http://www.wikidata.org/entity/Q57431264,,,,en,literal,Stephen Macko
1292,uri,http://www.wikidata.org/entity/Q57431322,,,,en,literal,Mingfei Zhou
1293,uri,http://www.wikidata.org/entity/Q57431351,,,,en,literal,Srinidhi V Holalu
1294,uri,http://www.wikidata.org/entity/Q57431386,,,,en,literal,Zhiyong Chen
1295,uri,http://www.wikidata.org/entity/Q57431486,,,,en,literal,Kara McClurken
1296,uri,http://www.wikidata.org/entity/Q57431518,,,,en,literal,Megan Raschig
1297,uri,http://www.wikidata.org/entity/Q57431570,,,,en,literal,Xinfei Guo
1298,uri,http://www.wikidata.org/entity/Q57431617,,,,en,literal,Duncan Tate
1299,uri,http://www.wikidata.org/entity/Q57431638,,,,en,literal,Allan Stam
1300,uri,http://www.wikidata.org/entity/Q57431683,,,,en,literal,Zulqarnain H. Khattak
1301,uri,http://www.wikidata.org/entity/Q57431751,,,,en,literal,Young Hahn
1302,uri,http://www.wikidata.org/entity/Q57431840,,,,en,literal,Linxiao Geng
1303,uri,http://www.wikidata.org/entity/Q57431893,,,,en,literal,Vijay Ganta
1304,uri,http://www.wikidata.org/entity/Q57431980,,,,en,literal,Ian Harrison
1305,uri,http://www.wikidata.org/entity/Q57432005,,,,en,literal,Rahul Sharma
1306,uri,http://www.wikidata.org/entity/Q57432037,,,,en,literal,Wenjun Xin
1307,uri,http://www.wikidata.org/entity/Q57432209,,,,en,literal,Scott Douglas
1308,uri,http://www.wikidata.org/entity/Q57432262,,,,en,literal,Janet Spittler
1309,uri,http://www.wikidata.org/entity/Q57432297,,,,en,literal,Haoyu Wang
1310,uri,http://www.wikidata.org/entity/Q57432331,,,,en,literal,Md Masudur Rahman
1311,uri,http://www.wikidata.org/entity/Q57432347,,,,en,literal,Liang Dong
1312,uri,http://www.wikidata.org/entity/Q57432363,,,,en,literal,Jason Chruma
1313,uri,http://www.wikidata.org/entity/Q57432416,,,,en,literal,Andrea Zimmerman
1314,uri,http://www.wikidata.org/entity/Q57432433,,,,en,literal,Kara Weisman
1315,uri,http://www.wikidata.org/entity/Q57432462,,,,en,literal,Prem Batchala
1316,uri,http://www.wikidata.org/entity/Q57432514,,,,en,literal,E Michael Gerli
1317,uri,http://www.wikidata.org/entity/Q57432612,,,,en,literal,Joanna Curran
1318,uri,http://www.wikidata.org/entity/Q57432841,,,,en,literal,Lia Sandilos
1319,uri,http://www.wikidata.org/entity/Q57432844,,,,en,literal,Terance Rephann
1320,uri,http://www.wikidata.org/entity/Q57432924,,,,en,literal,Baomin Wang
1321,uri,http://www.wikidata.org/entity/Q57432942,,,,en,literal,Gonaduwage Perera
1322,uri,http://www.wikidata.org/entity/Q57432967,,,,en,literal,Eric Hatch
1323,uri,http://www.wikidata.org/entity/Q57433052,,,,en,literal,Francine Garrett-Bakelman
1324,uri,http://www.wikidata.org/entity/Q57433100,,,,en,literal,Zhen Yan
1325,uri,http://www.wikidata.org/entity/Q57433120,,,,en,literal,Glenn Miller
1326,uri,http://www.wikidata.org/entity/Q57433147,,,,en,literal,ying wang
1327,uri,http://www.wikidata.org/entity/Q57433184,,,,en,literal,Kristin Jensen
1328,uri,http://www.wikidata.org/entity/Q57433197,,,,en,literal,Karla I. Loya
1329,uri,http://www.wikidata.org/entity/Q57433285,,,,en,literal,Jeffrey Crane
1330,uri,http://www.wikidata.org/entity/Q57433290,,,,en,literal,Sonam Kachru
1331,uri,http://www.wikidata.org/entity/Q57433370,,,,en,literal,W.N. Martin
1332,uri,http://www.wikidata.org/entity/Q57433449,,,,en,literal,Jing Hou
1333,uri,http://www.wikidata.org/entity/Q57433453,,,,en,literal,Ben Pogodzinski
1334,uri,http://www.wikidata.org/entity/Q57433524,,,,en,literal,Sherry H. Lake
1335,uri,http://www.wikidata.org/entity/Q57433534,,,,en,literal,Dinko Pocanic
1336,uri,http://www.wikidata.org/entity/Q57433538,,,,en,literal,Huiwang Ai
1337,uri,http://www.wikidata.org/entity/Q57433559,,,,en,literal,Lynda Clendenning
1338,uri,http://www.wikidata.org/entity/Q57433583,,,,en,literal,"De Forest Mellon, Jr."
1339,uri,http://www.wikidata.org/entity/Q57433658,,,,en,literal,Winston Barham
1340,uri,http://www.wikidata.org/entity/Q57433736,,,,en,literal,Aynne Kokas
1341,uri,http://www.wikidata.org/entity/Q57433747,,,,en,literal,Madhur Behl
1342,uri,http://www.wikidata.org/entity/Q57433829,,,,en,literal,Michele Claibourn
1343,uri,http://www.wikidata.org/entity/Q57433866,,,,en,literal,Zhanyu Yang
1344,uri,http://www.wikidata.org/entity/Q57433894,,,,en,literal,Eric Chang
1345,uri,http://www.wikidata.org/entity/Q57433919,,,,en,literal,Imanol Ordorika
1346,uri,http://www.wikidata.org/entity/Q57433944,,,,en,literal,Melvin N. Wilson
1347,uri,http://www.wikidata.org/entity/Q57433949,,,,en,literal,J.A. Passipieri
1348,uri,http://www.wikidata.org/entity/Q57434022,,,,en,literal,Zhenhuan Zhao
1349,uri,http://www.wikidata.org/entity/Q57434196,,,,en,literal,Dheerendra Prasad
1350,uri,http://www.wikidata.org/entity/Q57434238,,,,en,literal,Ayotunde Dokun
1351,uri,http://www.wikidata.org/entity/Q57434335,,,,en,literal,Florence Breslin
1352,uri,http://www.wikidata.org/entity/Q57434356,,,,en,literal,Suresh Kumar Mendu
1353,uri,http://www.wikidata.org/entity/Q57434369,,,,en,literal,Liheng Cai
1354,uri,http://www.wikidata.org/entity/Q57434433,,,,en,literal,Qizhang Jia
1355,uri,http://www.wikidata.org/entity/Q57434515,,,,en,literal,Prasad Trivedi
1356,uri,http://www.wikidata.org/entity/Q57434529,,,,en,literal,Gary Koenig
1357,uri,http://www.wikidata.org/entity/Q57434534,,,,en,literal,Jeff Lapierre
1358,uri,http://www.wikidata.org/entity/Q57434619,,,,en,literal,Manikarna Dinda
1359,uri,http://www.wikidata.org/entity/Q57434627,,,,en,literal,Kyoko Yoshida
1360,uri,http://www.wikidata.org/entity/Q57434640,,,,en,literal,Daniele Fulvio
1361,uri,http://www.wikidata.org/entity/Q57434661,,,,en,literal,Houston Wood
1362,uri,http://www.wikidata.org/entity/Q57434741,,,,en,literal,E. Meade Spratley
1363,uri,http://www.wikidata.org/entity/Q57434759,,,,en,literal,Bankim Sanghavi
1364,uri,http://www.wikidata.org/entity/Q57434779,,,,en,literal,Scott Imig
1365,uri,http://www.wikidata.org/entity/Q57434794,,,,en,literal,Dongxiao
1366,uri,http://www.wikidata.org/entity/Q57434852,,,,en,literal,xiaorong liu
1367,uri,http://www.wikidata.org/entity/Q57434955,,,,en,literal,Sean Elliott
1368,uri,http://www.wikidata.org/entity/Q57434971,,,,en,literal,Allison Margaret Bigelow
1369,uri,http://www.wikidata.org/entity/Q57434976,,,,en,literal,Yijing Xie
1370,uri,http://www.wikidata.org/entity/Q57435083,,,,en,literal,Janet Herman
1371,uri,http://www.wikidata.org/entity/Q57435086,,,,en,literal,Marek Grabowski
1372,uri,http://www.wikidata.org/entity/Q57435091,,,,en,literal,Mimi Shin
1373,uri,http://www.wikidata.org/entity/Q57435094,,,,en,literal,Harsha Chelliah
1374,uri,http://www.wikidata.org/entity/Q57435192,,,,en,literal,Chengping Wu
1375,uri,http://www.wikidata.org/entity/Q57435197,,,,en,literal,Sidney A. Bush
1376,uri,http://www.wikidata.org/entity/Q57435204,,,,en,literal,Tracy Kelly
1377,uri,http://www.wikidata.org/entity/Q57435219,,,,en,literal,Luriel Smith-Harrison
1378,uri,http://www.wikidata.org/entity/Q57435319,,,,en,literal,Audrey Gutierrez
1379,uri,http://www.wikidata.org/entity/Q57435453,,,,en,literal,Oleksii Boldyriev
1380,uri,http://www.wikidata.org/entity/Q57435468,,,,en,literal,Pankaj Kumar
1381,uri,http://www.wikidata.org/entity/Q57435738,,,,en,literal,Brendy Rincon Troconis
1382,uri,http://www.wikidata.org/entity/Q57435741,,,,en,literal,Dr. Jorg Sieweke
1383,uri,http://www.wikidata.org/entity/Q57435853,,,,en,literal,Gert-Jan Duine
1384,uri,http://www.wikidata.org/entity/Q57436104,,,,en,literal,Matthew Burrus
1385,uri,http://www.wikidata.org/entity/Q57436144,,,,en,literal,Min-Woong Sohn
1386,uri,http://www.wikidata.org/entity/Q57436191,,,,en,literal,Xiaoying Cai
1387,uri,http://www.wikidata.org/entity/Q57436194,,,,en,literal,Melvin L. Butler
1388,uri,http://www.wikidata.org/entity/Q57436266,,,,en,literal,Raymond Santucci
1389,uri,http://www.wikidata.org/entity/Q57436303,,,,en,literal,Ryan Wright
1390,uri,http://www.wikidata.org/entity/Q57436353,,,,en,literal,Cody Smith
1391,uri,http://www.wikidata.org/entity/Q57436360,,,,en,literal,Jizhao Zang
1392,uri,http://www.wikidata.org/entity/Q57436456,,,,en,literal,Landon Lempke
1393,uri,http://www.wikidata.org/entity/Q57436520,,,,en,literal,Isola Brown
1394,uri,http://www.wikidata.org/entity/Q57436647,,,,en,literal,Diane Rosin
1395,uri,http://www.wikidata.org/entity/Q57436685,,,,en,literal,Dave Ghamandi
1396,uri,http://www.wikidata.org/entity/Q57436734,,,,en,literal,Noam Soker
1397,uri,http://www.wikidata.org/entity/Q57436915,,,,en,literal,Jay  Hertel
1398,uri,http://www.wikidata.org/entity/Q57436921,,,,en,literal,eugene barrett
1399,uri,http://www.wikidata.org/entity/Q57436973,,,,en,literal,Guanyi Leu
1400,uri,http://www.wikidata.org/entity/Q57437014,,,,en,literal,Ivey Glendon
1401,uri,http://www.wikidata.org/entity/Q57437033,,,,en,literal,HyungJun Cho
1402,uri,http://www.wikidata.org/entity/Q57437155,,,,en,literal,Uma Nayak
1403,uri,http://www.wikidata.org/entity/Q57437249,,,,en,literal,Vitold Galkin
1404,uri,http://www.wikidata.org/entity/Q57437264,,,,en,literal,Luc Rey-Bellet
1405,uri,http://www.wikidata.org/entity/Q57437432,,,,en,literal,Ann Backof
1406,uri,http://www.wikidata.org/entity/Q57437474,,,,en,literal,Wenyue Sun
1407,uri,http://www.wikidata.org/entity/Q57437518,,,,en,literal,Bocheng Yin
1408,uri,http://www.wikidata.org/entity/Q57437622,,,,en,literal,Ben Webster
1409,uri,http://www.wikidata.org/entity/Q57437675,,,,en,literal,Jeremiah D. Reilly
1410,uri,http://www.wikidata.org/entity/Q57437697,,,,en,literal,Stéphane Gorsse
1411,uri,http://www.wikidata.org/entity/Q57437773,,,,en,literal,Xinlin Yang
1412,uri,http://www.wikidata.org/entity/Q57437800,,,,en,literal,Tsuyoshi Inoue
1413,uri,http://www.wikidata.org/entity/Q57437806,,,,en,literal,Darryl Brown
1414,uri,http://www.wikidata.org/entity/Q57437829,,,,en,literal,Evan Kaufman
1415,uri,http://www.wikidata.org/entity/Q57437843,,,,en,literal,Cheng Qian
1416,uri,http://www.wikidata.org/entity/Q57437877,,,,en,literal,Bakinam Essawy
1417,uri,http://www.wikidata.org/entity/Q57437951,,,,en,literal,Fu-i Lu
1418,uri,http://www.wikidata.org/entity/Q57437973,,,,en,literal,Bradford Houska
1419,uri,http://www.wikidata.org/entity/Q57437996,,,,en,literal,Su Kim
1420,uri,http://www.wikidata.org/entity/Q57438039,,,,en,literal,Jacquelyn Shuman
1421,uri,http://www.wikidata.org/entity/Q57438036,,,,en,literal,Dong Zhang
1422,uri,http://www.wikidata.org/entity/Q57438141,,,,en,literal,Joanna L. Williams
1423,uri,http://www.wikidata.org/entity/Q57438240,,,,en,literal,Shiran Victoria Shen
1424,uri,http://www.wikidata.org/entity/Q57438249,,,,en,literal,Yukang Feng
1425,uri,http://www.wikidata.org/entity/Q57438288,,,,en,literal,Craig S. Nunemaker
1426,uri,http://www.wikidata.org/entity/Q57438320,,,,en,literal,Tianran Chen
1427,uri,http://www.wikidata.org/entity/Q57438431,,,,en,literal,Alden Doyle
1428,uri,http://www.wikidata.org/entity/Q57438495,,,,en,literal,Alexis Harris
1429,uri,http://www.wikidata.org/entity/Q57438565,,,,en,literal,Harry Thacker
1430,uri,http://www.wikidata.org/entity/Q57438579,,,,en,literal,Min Ren
1431,uri,http://www.wikidata.org/entity/Q57438720,,,,en,literal,Jocelyn Triplett
1432,uri,http://www.wikidata.org/entity/Q57438757,,,,en,literal,Marcelo Fama
1433,uri,http://www.wikidata.org/entity/Q57438851,,,,en,literal,Warren Coats
1434,uri,http://www.wikidata.org/entity/Q57438871,,,,en,literal,Peng Tong
1435,uri,http://www.wikidata.org/entity/Q57438885,,,,en,literal,dana redick
1436,uri,http://www.wikidata.org/entity/Q57438939,,,,en,literal,Bradley Cox
1437,uri,http://www.wikidata.org/entity/Q57438944,,,,en,literal,Maiko Kofu
1438,uri,http://www.wikidata.org/entity/Q57438960,,,,en,literal,Bethany Gordon
1439,uri,http://www.wikidata.org/entity/Q57439062,,,,en,literal,samuel carstensen
1440,uri,http://www.wikidata.org/entity/Q57439152,,,,en,literal,Robin Uchiyama
1441,uri,http://www.wikidata.org/entity/Q57439162,,,,en,literal,Md Abu Sayeed Mondol
1442,uri,http://www.wikidata.org/entity/Q57439410,,,,en,literal,Y. Julia Yu
1443,uri,http://www.wikidata.org/entity/Q57439435,,,,en,literal,Quanjun Cui
1444,uri,http://www.wikidata.org/entity/Q57439440,,,,en,literal,jagannatha Rao kosagisharaf
1445,uri,http://www.wikidata.org/entity/Q57439653,,,,en,literal,B. Brian Park
1446,uri,http://www.wikidata.org/entity/Q57439677,,,,en,literal,Leonid Petrov
1447,uri,http://www.wikidata.org/entity/Q57439704,,,,en,literal,Shawn Floyd
1448,uri,http://www.wikidata.org/entity/Q57439784,,,,en,literal,mazhar  adli
1449,uri,http://www.wikidata.org/entity/Q57439815,,,,en,literal,Hongxu Dong
1450,uri,http://www.wikidata.org/entity/Q57439950,,,,en,literal,Beth Picknally Camden
1451,uri,http://www.wikidata.org/entity/Q57439995,,,,en,literal,Rekha Garg
1452,uri,http://www.wikidata.org/entity/Q57440123,,,,en,literal,Balashankar Mulloth
1453,uri,http://www.wikidata.org/entity/Q57483512,,,,en,literal,Ava Lena Waldman
1454,uri,http://www.wikidata.org/entity/Q57515880,,,,en,literal,Allan C Stam
1455,uri,http://www.wikidata.org/entity/Q57515936,,,,en,literal,Marilyne Stains
1456,uri,http://www.wikidata.org/entity/Q57548546,,,,en,literal,Saurabh S Kulkarni
1457,uri,http://www.wikidata.org/entity/Q57697414,,,,en,literal,Erin M Shriver
1458,uri,http://www.wikidata.org/entity/Q57743869,,,,en,literal,Yao-Lun Yang
1459,uri,http://www.wikidata.org/entity/Q57868874,,,,en,literal,Joshua N Edokpayi
1460,uri,http://www.wikidata.org/entity/Q58066743,,,,en,literal,Lawrence Band
1461,uri,http://www.wikidata.org/entity/Q58216314,,,,en,literal,Raghavendra G Mirmira
1462,uri,http://www.wikidata.org/entity/Q58484649,,,,en,literal,Craig Sarazin
1463,uri,http://www.wikidata.org/entity/Q59161739,,,,en,literal,Kristin A Guertin
1464,uri,http://www.wikidata.org/entity/Q59202911,,,,en,literal,Abaz Kryemadhi
1465,uri,http://www.wikidata.org/entity/Q59539142,,,,en,literal,Lindsay O Prothro
1466,uri,http://www.wikidata.org/entity/Q59557349,,,,en,literal,Junjun Zhu
1467,uri,http://www.wikidata.org/entity/Q59558722,,,,en,literal,Mingna Liu
1468,uri,http://www.wikidata.org/entity/Q59578408,,,,en,literal,Matthew Devall
1469,uri,http://www.wikidata.org/entity/Q59683673,,,,en,literal,Helmy M Siragy
1470,uri,http://www.wikidata.org/entity/Q59689926,,,,en,literal,Sona Ghadimi
1471,uri,http://www.wikidata.org/entity/Q59916617,,,,en,literal,Erfan Pakdamanian
1472,uri,http://www.wikidata.org/entity/Q60228143,,,,en,literal,Claire M Brown
1473,uri,http://www.wikidata.org/entity/Q60328847,,,,en,literal,Ukpong B Eyo
1474,uri,http://www.wikidata.org/entity/Q60393695,,,,en,literal,Bi-Cheng Zhou
1475,uri,http://www.wikidata.org/entity/Q60977037,,,,en,literal,Melissa M Kendall
1476,uri,http://www.wikidata.org/entity/Q61142635,,,,en,literal,Mohammad Sharifian Gh.
1477,uri,http://www.wikidata.org/entity/Q61157693,,,,en,literal,Mohammad Fallahi-Sichani
1478,uri,http://www.wikidata.org/entity/Q61179413,,,,en,literal,Koong Yi
1479,uri,http://www.wikidata.org/entity/Q61627797,,,,en,literal,Jixie Zhang
1480,uri,http://www.wikidata.org/entity/Q61823006,,,,en,literal,Carmelita Pickett
1481,uri,http://www.wikidata.org/entity/Q62091223,,,,en,literal,Carol A Gilchrist
1482,uri,http://www.wikidata.org/entity/Q63014343,,,,en,literal,Yaqin Xu
1483,uri,http://www.wikidata.org/entity/Q63018132,,,,en,literal,Gorav Ailawadi
1484,uri,http://www.wikidata.org/entity/Q63166710,,,,en,literal,Darwin J Operario
1485,uri,http://www.wikidata.org/entity/Q63195680,,,,en,literal,Breyette Lorntz
1486,uri,http://www.wikidata.org/entity/Q63253505,,,,en,literal,Qiugui Zhou
1487,uri,http://www.wikidata.org/entity/Q63897706,,,,en,literal,Arup Sarkar
1488,uri,http://www.wikidata.org/entity/Q63930019,,,,en,literal,Luis Felipe R. Murillo
1489,uri,http://www.wikidata.org/entity/Q64457482,,,,en,literal,Rachel Letteri
1490,uri,http://www.wikidata.org/entity/Q64681766,,,,en,literal,Tri Thanh Pham
1491,uri,http://www.wikidata.org/entity/Q64748931,,,,en,literal,Bethany A. Teachman
1492,uri,http://www.wikidata.org/entity/Q68706920,,,,en,literal,Wei Chen
1493,uri,http://www.wikidata.org/entity/Q69412649,,,,en,literal,H. T. Cromartie
1494,uri,http://www.wikidata.org/entity/Q72530504,,,,en,literal,Nancy Kechner
1495,uri,http://www.wikidata.org/entity/Q73326541,,,,en,literal,Li-Zhi Mi
1496,uri,http://www.wikidata.org/entity/Q73838240,,,,en,literal,Quan Chen
1497,uri,http://www.wikidata.org/entity/Q77365188,,,,en,literal,Daphna Bassok
1498,uri,http://www.wikidata.org/entity/Q78338820,,,,en,literal,Garrick Louis
1499,uri,http://www.wikidata.org/entity/Q79188833,,,,en,literal,Gavin H West
1500,uri,http://www.wikidata.org/entity/Q79698344,,,,en,literal,Selma Maria B Jerônimo
1501,uri,http://www.wikidata.org/entity/Q80036672,,,,en,literal,Toru Yoshikawa
1502,uri,http://www.wikidata.org/entity/Q82255354,,,,en,literal,Chani J Hodonsky
1503,uri,http://www.wikidata.org/entity/Q82636413,,,,en,literal,Caitlin Donahue Wylie
1504,uri,http://www.wikidata.org/entity/Q83624841,,,,en,literal,Yun Shim
1505,uri,http://www.wikidata.org/entity/Q83755392,,,,en,literal,Anindya Ganguly
1506,uri,http://www.wikidata.org/entity/Q83861764,,,,en,literal,Ryan D Gentzler
1507,uri,http://www.wikidata.org/entity/Q84345604,,,,en,literal,Arian Abdulla
1508,uri,http://www.wikidata.org/entity/Q84521903,,,,en,literal,Justin L Weppner
1509,uri,http://www.wikidata.org/entity/Q84790233,,,,en,literal,Jamie Jirout
1510,uri,http://www.wikidata.org/entity/Q85252109,,,,en,literal,Liming Yu
1511,uri,http://www.wikidata.org/entity/Q85311115,,,,en,literal,Chiuan-Ren Yeh
1512,uri,http://www.wikidata.org/entity/Q85394045,,,,en,literal,Prasad Srikakulapu
1513,uri,http://www.wikidata.org/entity/Q85439775,,,,en,literal,Smriti Gupta
1514,uri,http://www.wikidata.org/entity/Q85502812,,,,en,literal,Jason Scott Johnston
