,person.type,person.value,personLabel.xml:lang,personLabel.type,personLabel.value,sexgenderLabel.xml:lang,sexgenderLabel.type,sexgenderLabel.value
12770,uri,http://www.wikidata.org/entity/Q4890904,en,literal,Bep van Ipenburg,en,literal,female
12771,uri,http://www.wikidata.org/entity/Q4891689,en,literal,Bergljot Sandvik-Johansen,en,literal,female
12772,uri,http://www.wikidata.org/entity/Q4897618,en,literal,Beth Rodford,en,literal,female
12773,uri,http://www.wikidata.org/entity/Q4919509,en,literal,Bjarne Eltang,en,literal,male
12774,uri,http://www.wikidata.org/entity/Q4919557,en,literal,Bjarne Strand,en,literal,male
12775,uri,http://www.wikidata.org/entity/Q4919869,en,literal,Bjørn Hasløv,en,literal,male
12776,uri,http://www.wikidata.org/entity/Q4919953,en,literal,Bjørnar Elgetun,en,literal,male
12777,uri,http://www.wikidata.org/entity/Q4933593,en,literal,Bob Parker,en,literal,male
12778,uri,http://www.wikidata.org/entity/Q4950389,en,literal,Luba Golovina,en,literal,female
12779,uri,http://www.wikidata.org/entity/Q4955583,en,literal,Natalya Ignatova,en,literal,female
12780,uri,http://www.wikidata.org/entity/Q4961673,en,literal,Rozália Lelkes,en,literal,female
12781,uri,http://www.wikidata.org/entity/Q4961706,en,literal,Brenton Cabello,en,literal,male
12782,uri,http://www.wikidata.org/entity/Q4962178,en,literal,Brett Garrard,en,literal,male
12783,uri,http://www.wikidata.org/entity/Q4963193,en,literal,Liu Jun,en,literal,female
12784,uri,http://www.wikidata.org/entity/Q4965751,en,literal,Brianne Jenner,en,literal,female
12785,uri,http://www.wikidata.org/entity/Q4967877,en,literal,Brigita Virbalytė-Dimšienė,en,literal,female
12786,uri,http://www.wikidata.org/entity/Q4974124,en,literal,Bronwen Watson,en,literal,female
12787,uri,http://www.wikidata.org/entity/Q4975544,en,literal,Susanne Rosenqvist,en,literal,female
12788,uri,http://www.wikidata.org/entity/Q4980845,en,literal,Bryn Coudraye,en,literal,male
12789,uri,http://www.wikidata.org/entity/Q4990346,en,literal,Monica Westén,en,literal,female
12790,uri,http://www.wikidata.org/entity/Q5005009,en,literal,Béla Bácskai,en,literal,male
12791,uri,http://www.wikidata.org/entity/Q5015065,en,literal,Canagasabai Kunalan,en,literal,male
12792,uri,http://www.wikidata.org/entity/Q5017880,en,literal,Caitlin Cahow,en,literal,female
12793,uri,http://www.wikidata.org/entity/Q5024459,en,literal,Calvin Mokoto,en,literal,male
12794,uri,http://www.wikidata.org/entity/Q5041679,en,literal,Carlos Alberto Bulla,en,literal,male
12795,uri,http://www.wikidata.org/entity/Q5044440,en,literal,Carol Lindsey,en,literal,female
12796,uri,http://www.wikidata.org/entity/Q5044562,en,literal,Carol Skricki,en,literal,female
12797,uri,http://www.wikidata.org/entity/Q5044643,en,literal,Carola Nitschke,en,literal,female
12798,uri,http://www.wikidata.org/entity/Q5052696,en,literal,Catherine Gibson,en,literal,female
12799,uri,http://www.wikidata.org/entity/Q5052957,en,literal,Catherine Vautrin,en,literal,female
12800,uri,http://www.wikidata.org/entity/Q6968465,en,literal,Natasha Howard,en,literal,female
12801,uri,http://www.wikidata.org/entity/Q16195933,en,literal,Nyla Carroll,en,literal,female
12802,uri,http://www.wikidata.org/entity/Q16198700,en,literal,Haimish Karrasch,en,literal,male
12803,uri,http://www.wikidata.org/entity/Q16199401,en,literal,Jack Bishop,en,literal,male
12804,uri,http://www.wikidata.org/entity/Q16199638,en,literal,Pedro Mercado,en,literal,male
12805,uri,http://www.wikidata.org/entity/Q16199675,en,literal,Jean-Pierre Bohard,en,literal,male
12806,uri,http://www.wikidata.org/entity/Q16201109,en,literal,Irina Gribko,en,literal,female
12807,uri,http://www.wikidata.org/entity/Q16203469,en,literal,Han Choi,en,literal,female
12808,uri,http://www.wikidata.org/entity/Q16204482,en,literal,María del Mar Rey,en,literal,female
12809,uri,http://www.wikidata.org/entity/Q16209356,en,literal,Joel Fearon,en,literal,male
12810,uri,http://www.wikidata.org/entity/Q16209823,en,literal,Jeff Henderson,en,literal,male
12811,uri,http://www.wikidata.org/entity/Q16210687,en,literal,Luisa Maida,en,literal,female
12812,uri,http://www.wikidata.org/entity/Q16212070,en,literal,Kelly Gunther,en,literal,female
12813,uri,http://www.wikidata.org/entity/Q16212205,en,literal,Yvon Rakotoarimiandry,en,literal,male
12814,uri,http://www.wikidata.org/entity/Q16212600,en,literal,Marsha Hudey,en,literal,female
12815,uri,http://www.wikidata.org/entity/Q16212777,en,literal,Salama Ismail,en,literal,female
12816,uri,http://www.wikidata.org/entity/Q16216190,en,literal,Kateryna Yurchenko,en,literal,female
12817,uri,http://www.wikidata.org/entity/Q16218826,en,literal,Nils-Torolv Simonsen,en,literal,male
12818,uri,http://www.wikidata.org/entity/Q16221688,en,literal,Erinne Willock,en,literal,female
12819,uri,http://www.wikidata.org/entity/Q16222420,en,literal,Michael Robertson,en,literal,male
12820,uri,http://www.wikidata.org/entity/Q16223287,en,literal,Hanna Miluska,en,literal,female
12821,uri,http://www.wikidata.org/entity/Q16223416,en,literal,Kahina Saidi,en,literal,female
12822,uri,http://www.wikidata.org/entity/Q16225339,en,literal,Evgeny Svechnikov,en,literal,male
12823,uri,http://www.wikidata.org/entity/Q16225961,en,literal,Maddie Hinch,en,literal,female
12824,uri,http://www.wikidata.org/entity/Q16226378,en,literal,Melanie Margalis,en,literal,female
12825,uri,http://www.wikidata.org/entity/Q16231283,en,literal,Mathilde Géron,en,literal,female
12826,uri,http://www.wikidata.org/entity/Q16231648,en,literal,Stefania Cicali,en,literal,female
12827,uri,http://www.wikidata.org/entity/Q16232102,en,literal,Pamela Fischer,en,literal,female
12828,uri,http://www.wikidata.org/entity/Q16235940,en,literal,Deandra van der Colff,en,literal,female
12829,uri,http://www.wikidata.org/entity/Q16266722,en,literal,Lassana Palenfo,en,literal,male
12830,uri,http://www.wikidata.org/entity/Q16298065,en,literal,Omar Emira,en,literal,male
12831,uri,http://www.wikidata.org/entity/Q16298645,en,literal,Unto Hautalahti,en,literal,male
12832,uri,http://www.wikidata.org/entity/Q16299800,en,literal,Kaija-Liisa Keskivitikka,en,literal,female
12833,uri,http://www.wikidata.org/entity/Q16357323,en,literal,Guntis Peders,en,literal,male
12834,uri,http://www.wikidata.org/entity/Q16408449,en,literal,Victor Shabangu,en,literal,male
12835,uri,http://www.wikidata.org/entity/Q16439219,en,literal,Norbert Franck,en,literal,male
12836,uri,http://www.wikidata.org/entity/Q16475001,en,literal,Olena Stetskiv,en,literal,female
12837,uri,http://www.wikidata.org/entity/Q16475298,en,literal,Valdemaras Mačiulskis,en,literal,male
12838,uri,http://www.wikidata.org/entity/Q16526914,en,literal,Akela Jones,en,literal,female
12839,uri,http://www.wikidata.org/entity/Q16540040,en,literal,Diletta Giampiccolo,en,literal,female
12840,uri,http://www.wikidata.org/entity/Q16545455,en,literal,Cyrille Maret,en,literal,male
12841,uri,http://www.wikidata.org/entity/Q16545490,en,literal,Flavio Martini,en,literal,male
12842,uri,http://www.wikidata.org/entity/Q16549120,en,literal,Pierre Gellé,en,literal,male
12843,uri,http://www.wikidata.org/entity/Q16549120,en,literal,Pierre Gellé,en,literal,male
12844,uri,http://www.wikidata.org/entity/Q16556062,en,literal,Guglielmo Giusti,en,literal,male
12845,uri,http://www.wikidata.org/entity/Q16560624,en,literal,Izmir Smajlaj,en,literal,male
12846,uri,http://www.wikidata.org/entity/Q16579144,en,literal,Mohamed Asswai Khalifa,en,literal,male
12847,uri,http://www.wikidata.org/entity/Q16591828,en,literal,Paul Enock,en,literal,male
12848,uri,http://www.wikidata.org/entity/Q16596788,en,literal,Nana Fujimoto,en,literal,female
12849,uri,http://www.wikidata.org/entity/Q16597328,en,literal,Roberto Peretti,en,literal,male
12850,uri,http://www.wikidata.org/entity/Q16597346,en,literal,Ross Zucco,en,literal,male
12851,uri,http://www.wikidata.org/entity/Q16598413,en,literal,Roni Remme,en,literal,female
12852,uri,http://www.wikidata.org/entity/Q16610847,en,literal,Todor Stanchev,en,literal,male
12853,uri,http://www.wikidata.org/entity/Q16613629,en,literal,Vito Da Ros,en,literal,male
12854,uri,http://www.wikidata.org/entity/Q16618141,en,literal,Yomif Kejelcha,en,literal,male
12855,uri,http://www.wikidata.org/entity/Q16663089,en,literal,Marine Johannes,en,literal,female
12856,uri,http://www.wikidata.org/entity/Q16664523,en,literal,Milan Trajkovic,en,literal,male
12857,uri,http://www.wikidata.org/entity/Q16665965,en,literal,Enrico Nizzi,en,literal,male
12858,uri,http://www.wikidata.org/entity/Q16672865,en,literal,Carolina Lüthi,en,literal,female
12859,uri,http://www.wikidata.org/entity/Q16728607,en,literal,Manami Doi,en,literal,female
12860,uri,http://www.wikidata.org/entity/Q16730969,en,literal,Osea Kolinisau,en,literal,male
12861,uri,http://www.wikidata.org/entity/Q16755825,en,literal,Markus Sammer,en,literal,male
12862,uri,http://www.wikidata.org/entity/Q16755928,en,literal,Satoshi Sakashita,en,literal,male
12863,uri,http://www.wikidata.org/entity/Q16791379,en,literal,Pauline Pousse,en,literal,female
12864,uri,http://www.wikidata.org/entity/Q16889197,en,literal,Astou Ndour,en,literal,female
12865,uri,http://www.wikidata.org/entity/Q16890410,en,literal,Mauro Calligaris,en,literal,male
12866,uri,http://www.wikidata.org/entity/Q16929572,en,literal,Kayode Elegbede,en,literal,male
12867,uri,http://www.wikidata.org/entity/Q16930867,en,literal,Armah Akuetteh,en,literal,male
12868,uri,http://www.wikidata.org/entity/Q16942196,en,literal,Lidia Redondo,en,literal,female
12869,uri,http://www.wikidata.org/entity/Q16981166,en,literal,Kaapo Kähkönen,en,literal,male
12870,uri,http://www.wikidata.org/entity/Q16990754,en,literal,Keijo Tahvanainen,en,literal,male
12871,uri,http://www.wikidata.org/entity/Q16991034,en,literal,Joni Tuulola,en,literal,male
12872,uri,http://www.wikidata.org/entity/Q17045825,en,literal,Leontia Kallenou,en,literal,female
12873,uri,http://www.wikidata.org/entity/Q17104167,en,literal,Michel Mathiot,en,literal,male
12874,uri,http://www.wikidata.org/entity/Q17108531,en,literal,Jarmila Šťastná,en,literal,female
12875,uri,http://www.wikidata.org/entity/Q17126568,en,literal,Andrey Larkov,en,literal,male
12876,uri,http://www.wikidata.org/entity/Q17149459,en,literal,Wu Chengzhang,en,literal,male
12877,uri,http://www.wikidata.org/entity/Q17153807,en,literal,Daichi Yamanaka,en,literal,male
12878,uri,http://www.wikidata.org/entity/Q17155389,en,literal,Emilee Cherry,en,literal,female
12879,uri,http://www.wikidata.org/entity/Q17159560,en,literal,Yasuhiro Shimizu,en,literal,male
12880,uri,http://www.wikidata.org/entity/Q17181014,en,literal,Aimé Trantoul,en,literal,male
12881,uri,http://www.wikidata.org/entity/Q17306348,en,literal,Miguel Nunes,en,literal,male
12882,uri,http://www.wikidata.org/entity/Q17340549,en,literal,Sam Acquah,en,literal,male
12883,uri,http://www.wikidata.org/entity/Q17351376,en,literal,Marloes Keetels,en,literal,female
12884,uri,http://www.wikidata.org/entity/Q17362061,en,literal,Auguste Caby,en,literal,male
12885,uri,http://www.wikidata.org/entity/Q17362162,en,literal,Tyyne Järvi,en,literal,female
12886,uri,http://www.wikidata.org/entity/Q17362258,en,literal,Gérard Meister,en,literal,male
12887,uri,http://www.wikidata.org/entity/Q17362275,en,literal,Len Moorhouse,en,literal,male
12888,uri,http://www.wikidata.org/entity/Q17362473,en,literal,Suzanne Wurtz,en,literal,female
12889,uri,http://www.wikidata.org/entity/Q17364301,en,literal,David Fernandes,en,literal,male
12890,uri,http://www.wikidata.org/entity/Q17364656,en,literal,Alessandro Velotto,en,literal,male
12891,uri,http://www.wikidata.org/entity/Q17380043,en,literal,Veli Autio,en,literal,male
12892,uri,http://www.wikidata.org/entity/Q17388643,en,literal,Luis Poggi,en,literal,male
12893,uri,http://www.wikidata.org/entity/Q17465546,en,literal,Adam Peaty,en,literal,male
12894,uri,http://www.wikidata.org/entity/Q17479065,en,literal,Sonny Cullen,en,literal,male
12895,uri,http://www.wikidata.org/entity/Q17484156,en,literal,Flávia Saraiva,en,literal,female
12896,uri,http://www.wikidata.org/entity/Q17501959,en,literal,Amanda Dlamini,en,literal,female
12897,uri,http://www.wikidata.org/entity/Q17505519,en,literal,Daniel Jasinski,en,literal,male
12898,uri,http://www.wikidata.org/entity/Q17544205,en,literal,Cedric Dubler,en,literal,male
12899,uri,http://www.wikidata.org/entity/Q63363833,en,literal,Pedro Mercado,en,literal,male
12900,uri,http://www.wikidata.org/entity/Q272887,en,literal,Marie-Luce Waldmeier,en,literal,female
12901,uri,http://www.wikidata.org/entity/Q273392,en,literal,Joyce Chepchumba,en,literal,female
12902,uri,http://www.wikidata.org/entity/Q273537,en,literal,Emese Hunyady,en,literal,female
12903,uri,http://www.wikidata.org/entity/Q274192,en,literal,Amy Gough,en,literal,female
12904,uri,http://www.wikidata.org/entity/Q274293,en,literal,Hayley Lewis,en,literal,female
12905,uri,http://www.wikidata.org/entity/Q274638,en,literal,Madina Biktagirova,en,literal,female
12906,uri,http://www.wikidata.org/entity/Q275225,en,literal,Ans Koning,en,literal,female
12907,uri,http://www.wikidata.org/entity/Q275692,en,literal,Dawn McEwen,en,literal,female
12908,uri,http://www.wikidata.org/entity/Q276144,en,literal,Marie-Louise Dräger,en,literal,female
12909,uri,http://www.wikidata.org/entity/Q277676,en,literal,Volodymyr Hustov,en,literal,male
12910,uri,http://www.wikidata.org/entity/Q281831,en,literal,László Klinga,en,literal,male
12911,uri,http://www.wikidata.org/entity/Q284197,en,literal,Ágnes Hornyák,en,literal,female
12912,uri,http://www.wikidata.org/entity/Q284823,en,literal,Dunc Munro,en,literal,male
12913,uri,http://www.wikidata.org/entity/Q285340,en,literal,Antoinette Nana Djimou,en,literal,female
12914,uri,http://www.wikidata.org/entity/Q287305,en,literal,Nick Cunningham,en,literal,male
12915,uri,http://www.wikidata.org/entity/Q288429,en,literal,Maartje Paumen,en,literal,female
12916,uri,http://www.wikidata.org/entity/Q289201,en,literal,Anaysi Hernández,en,literal,female
12917,uri,http://www.wikidata.org/entity/Q289453,en,literal,Yael Arad,en,literal,female
12918,uri,http://www.wikidata.org/entity/Q289533,en,literal,Yekaterina Podkopayeva,en,literal,female
12919,uri,http://www.wikidata.org/entity/Q289665,en,literal,Etienne Gailly,en,literal,male
12920,uri,http://www.wikidata.org/entity/Q289960,en,literal,Marlène Harnois,en,literal,female
12921,uri,http://www.wikidata.org/entity/Q290352,en,literal,Emily Cross,en,literal,female
12922,uri,http://www.wikidata.org/entity/Q290416,en,literal,Doug Lidster,en,literal,male
12923,uri,http://www.wikidata.org/entity/Q290945,en,literal,Urszula Kielan,en,literal,female
12924,uri,http://www.wikidata.org/entity/Q291052,en,literal,Martina Hrašnová,en,literal,female
12925,uri,http://www.wikidata.org/entity/Q291164,en,literal,Éva Ráduly-Zörgő,en,literal,female
12926,uri,http://www.wikidata.org/entity/Q291857,en,literal,Alla Vazhenina,en,literal,female
12927,uri,http://www.wikidata.org/entity/Q292919,en,literal,Agnieszka Wieszczek-Kordus,en,literal,female
12928,uri,http://www.wikidata.org/entity/Q293308,en,literal,Daniela Neunast,en,literal,female
12929,uri,http://www.wikidata.org/entity/Q293317,en,literal,Birte Siech,en,literal,female
12930,uri,http://www.wikidata.org/entity/Q293339,en,literal,Kathrin Haacker,en,literal,female
12931,uri,http://www.wikidata.org/entity/Q293404,en,literal,Óscar Peñas,en,literal,male
12932,uri,http://www.wikidata.org/entity/Q295345,en,literal,Jaromír Jágr,en,literal,male
12933,uri,http://www.wikidata.org/entity/Q298711,en,literal,Carolyn Waldo,en,literal,female
12934,uri,http://www.wikidata.org/entity/Q299486,en,literal,Paola Fantato,en,literal,female
12935,uri,http://www.wikidata.org/entity/Q299733,en,literal,Ellen Streidt,en,literal,female
12936,uri,http://www.wikidata.org/entity/Q299741,en,literal,Aleksandra Chudina,en,literal,female
12937,uri,http://www.wikidata.org/entity/Q299906,en,literal,Melissa Gorman,en,literal,female
12938,uri,http://www.wikidata.org/entity/Q302320,en,literal,Aaron March,en,literal,male
12939,uri,http://www.wikidata.org/entity/Q303241,en,literal,Nelson Évora,en,literal,male
12940,uri,http://www.wikidata.org/entity/Q306881,en,literal,Abby Hughes,en,literal,female
12941,uri,http://www.wikidata.org/entity/Q306883,en,literal,Abby Johnston,en,literal,female
12942,uri,http://www.wikidata.org/entity/Q307795,en,literal,Özge Bayrak,en,literal,female
12943,uri,http://www.wikidata.org/entity/Q310415,en,literal,Robert Korzeniowski,en,literal,male
12944,uri,http://www.wikidata.org/entity/Q310541,en,literal,Juan Carlos Navarro,en,literal,male
12945,uri,http://www.wikidata.org/entity/Q310694,en,literal,Benjamin Spock,en,literal,male
12946,uri,http://www.wikidata.org/entity/Q310989,en,literal,Dick Fosbury,en,literal,male
12947,uri,http://www.wikidata.org/entity/Q312343,en,literal,Milos Raonic,en,literal,male
12948,uri,http://www.wikidata.org/entity/Q313811,en,literal,Edwin Flack,en,literal,male
12949,uri,http://www.wikidata.org/entity/Q314170,en,literal,Félix Savón,en,literal,male
12950,uri,http://www.wikidata.org/entity/Q316007,en,literal,Erwin Skamrahl,en,literal,male
12951,uri,http://www.wikidata.org/entity/Q316521,en,literal,Lothar Krieg,en,literal,male
12952,uri,http://www.wikidata.org/entity/Q316861,en,literal,Alexei Yagudin,en,literal,male
12953,uri,http://www.wikidata.org/entity/Q317114,en,literal,Wolfgang Hofmann,en,literal,male
12954,uri,http://www.wikidata.org/entity/Q317356,en,literal,Léon Flameng,en,literal,male
12955,uri,http://www.wikidata.org/entity/Q317870,en,literal,Abdullo Tangriev,en,literal,male
12956,uri,http://www.wikidata.org/entity/Q317974,en,literal,Nicolas Mahut,en,literal,male
