,person.type,person.value,personLabel.xml:lang,personLabel.type,personLabel.value,conditions.type,conditions.value
5081,uri,http://www.wikidata.org/entity/Q84238986,en,literal,Janne De Deyster,literal,epilepsy
5082,uri,http://www.wikidata.org/entity/Q99322890,en,literal,Luis Labordeta Subías,literal,epilepsy
5083,uri,http://www.wikidata.org/entity/Q4631,en,literal,Mohamed Morsi,literal,"diabetes, liver disease"
5084,uri,http://www.wikidata.org/entity/Q16849,en,literal,Matti Nykänen,literal,diabetes
5085,uri,http://www.wikidata.org/entity/Q42511,en,literal,H.G. Wells,literal,diabetes
5086,uri,http://www.wikidata.org/entity/Q58077,en,literal,Petro Poroshenko,literal,diabetes
5087,uri,http://www.wikidata.org/entity/Q66245,en,literal,Oskar Fischinger,literal,diabetes
5088,uri,http://www.wikidata.org/entity/Q86772,en,literal,Guido Schmidt,literal,diabetes
5089,uri,http://www.wikidata.org/entity/Q215482,en,literal,Heinrich von Stephan,literal,diabetes
5090,uri,http://www.wikidata.org/entity/Q280187,en,literal,Norm Ferguson,literal,diabetes
5091,uri,http://www.wikidata.org/entity/Q316639,en,literal,Daniel Burnham,literal,diabetes
5092,uri,http://www.wikidata.org/entity/Q326542,en,literal,John Peel,literal,diabetes
5093,uri,http://www.wikidata.org/entity/Q329253,en,literal,Henning Mankell,literal,diabetes
5094,uri,http://www.wikidata.org/entity/Q345217,en,literal,Lucio Fulci,literal,diabetes
5095,uri,http://www.wikidata.org/entity/Q432924,en,literal,Clark Terry,literal,diabetes
5096,uri,http://www.wikidata.org/entity/Q707440,en,literal,Stu Hart,literal,diabetes
5097,uri,http://www.wikidata.org/entity/Q888222,en,literal,Goodwill Zwelithini kaBhekuzulu,literal,diabetes
5098,uri,http://www.wikidata.org/entity/Q1585971,en,literal,Haroldo Rodas,literal,"diabetes, lung disease, COVID-19"
5099,uri,http://www.wikidata.org/entity/Q3089911,en,literal,Shamus Culhane,literal,diabetes
5100,uri,http://www.wikidata.org/entity/Q3249197,en,literal,Gerard Lawson,literal,diabetes
5101,uri,http://www.wikidata.org/entity/Q6222911,en,literal,John Braithwaite Wallis,literal,diabetes
5102,uri,http://www.wikidata.org/entity/Q6853333,en,literal,Muhammad Amin Sheikh,literal,diabetes
5103,uri,http://www.wikidata.org/entity/Q6857925,en,literal,Milivoj Lajovic,literal,diabetes
5104,uri,http://www.wikidata.org/entity/Q12240919,en,literal,Mohammed Qahtan,literal,diabetes
5105,uri,http://www.wikidata.org/entity/Q12962111,en,literal,Bentong,literal,diabetes
5106,uri,http://www.wikidata.org/entity/Q13030266,en,literal,Vitaŭt Martynienka,literal,diabetes
5107,uri,http://www.wikidata.org/entity/Q15626834,en,literal,Albrecht Ludwig Agathon Wernich,literal,diabetes
5108,uri,http://www.wikidata.org/entity/Q15876082,en,literal,Harold Pollack,literal,diabetes
5109,uri,http://www.wikidata.org/entity/Q16939468,en,literal,Mahjoub Sharif,literal,"diabetes, idiopathic pulmonary fibrosis"
5110,uri,http://www.wikidata.org/entity/Q16939791,en,literal,Ciro Saraiva,literal,diabetes
5111,uri,http://www.wikidata.org/entity/Q18644113,en,literal,El Risitas,literal,diabetes
5112,uri,http://www.wikidata.org/entity/Q22122667,en,literal,Armando Rojas Guardia,literal,"diabetes, pancreatic cancer, respiratory failure"
5113,uri,http://www.wikidata.org/entity/Q24565204,en,literal,Menzi Ngubane,literal,"diabetes, kidney disease"
5114,uri,http://www.wikidata.org/entity/Q29110155,en,literal,Soul Jah Love,literal,diabetes
5115,uri,http://www.wikidata.org/entity/Q47504630,,literal,Q47504630,literal,diabetes
5116,uri,http://www.wikidata.org/entity/Q47668952,en,literal,Duan Zhengcheng,literal,"diabetes, COVID-19"
5117,uri,http://www.wikidata.org/entity/Q56284864,en,literal,Fahd al-'Andary,literal,diabetes
5118,uri,http://www.wikidata.org/entity/Q56762299,en,literal,Lee O'Denat,literal,"diabetes, coronary artery disease"
5119,uri,http://www.wikidata.org/entity/Q59514029,en,literal,Dalas Review,literal,diabetes
5120,uri,http://www.wikidata.org/entity/Q11107,en,literal,Sonia Sotomayor,literal,type-1 diabetes
5121,uri,http://www.wikidata.org/entity/Q41342,en,literal,Mary Tyler Moore,literal,type-1 diabetes
5122,uri,http://www.wikidata.org/entity/Q76084,en,literal,Tony Marshall,literal,"type-1 diabetes, polyneuropathy"
5123,uri,http://www.wikidata.org/entity/Q103876,en,literal,Peter O'Toole,literal,type-1 diabetes
5124,uri,http://www.wikidata.org/entity/Q140043,en,literal,Fernando del Valle,literal,type-1 diabetes
5125,uri,http://www.wikidata.org/entity/Q168847,en,literal,Brittany Murphy,literal,type-1 diabetes
5126,uri,http://www.wikidata.org/entity/Q184785,en,literal,Anne Rice,literal,type-1 diabetes
5127,uri,http://www.wikidata.org/entity/Q192818,en,literal,Bettino Craxi,literal,type-1 diabetes
5128,uri,http://www.wikidata.org/entity/Q201656,en,literal,Nick Jonas,literal,type-1 diabetes
5129,uri,http://www.wikidata.org/entity/Q205322,en,literal,Frankie Knuckles,literal,type-1 diabetes
5130,uri,http://www.wikidata.org/entity/Q221048,en,literal,Jackie Robinson,literal,type-1 diabetes
5131,uri,http://www.wikidata.org/entity/Q232047,en,literal,Elizabeth Perkins,literal,type-1 diabetes
5132,uri,http://www.wikidata.org/entity/Q237659,en,literal,Penny Marshall,literal,type-1 diabetes
5133,uri,http://www.wikidata.org/entity/Q239069,en,literal,Jean Smart,literal,type-1 diabetes
5134,uri,http://www.wikidata.org/entity/Q246492,en,literal,Kris Freeman,literal,type-1 diabetes
5135,uri,http://www.wikidata.org/entity/Q264766,en,literal,Theresa May,literal,type-1 diabetes
5136,uri,http://www.wikidata.org/entity/Q270664,en,literal,Victor Garber,literal,type-1 diabetes
5137,uri,http://www.wikidata.org/entity/Q271795,en,literal,Crystal Bowersox,literal,type-1 diabetes
5138,uri,http://www.wikidata.org/entity/Q294927,en,literal,Jerry Lewis,literal,type-1 diabetes
5139,uri,http://www.wikidata.org/entity/Q313931,en,literal,Albert Ellis,literal,type-1 diabetes
5140,uri,http://www.wikidata.org/entity/Q321906,en,literal,Mark Collie,literal,type-1 diabetes
5141,uri,http://www.wikidata.org/entity/Q325250,en,literal,Catfish Hunter,literal,type-1 diabetes
5142,uri,http://www.wikidata.org/entity/Q344384,en,literal,Damon Dash,literal,type-1 diabetes
5143,uri,http://www.wikidata.org/entity/Q350464,en,literal,Adam Morrison,literal,type-1 diabetes
5144,uri,http://www.wikidata.org/entity/Q353966,en,literal,Gary Hall Jr.,literal,type-1 diabetes
5145,uri,http://www.wikidata.org/entity/Q365042,en,literal,Bret Michaels,literal,type-1 diabetes
5146,uri,http://www.wikidata.org/entity/Q378444,en,literal,Rod Kafer,literal,type-1 diabetes
5147,uri,http://www.wikidata.org/entity/Q379893,en,literal,Fikre Selassie Wogderess,literal,type-1 diabetes
5148,uri,http://www.wikidata.org/entity/Q426687,en,literal,Brad Wilk,literal,type-1 diabetes
5149,uri,http://www.wikidata.org/entity/Q448950,en,literal,Devin K. Grayson,literal,type-1 diabetes
5150,uri,http://www.wikidata.org/entity/Q455947,en,literal,Dana Hill,literal,type-1 diabetes
5151,uri,http://www.wikidata.org/entity/Q461575,en,literal,Amelia Lily,literal,type-1 diabetes
5152,uri,http://www.wikidata.org/entity/Q536007,en,literal,Buster Douglas,literal,type-1 diabetes
5153,uri,http://www.wikidata.org/entity/Q536199,en,literal,Angelo Moreschi,literal,type-1 diabetes
5154,uri,http://www.wikidata.org/entity/Q551322,en,literal,Dorian Gregory,literal,type-1 diabetes
5155,uri,http://www.wikidata.org/entity/Q659402,en,literal,Leonard Thompson,literal,type-1 diabetes
5156,uri,http://www.wikidata.org/entity/Q708963,en,literal,Allan Sherman,literal,type-1 diabetes
5157,uri,http://www.wikidata.org/entity/Q712180,en,literal,Wilford Brimley,literal,type-1 diabetes
5158,uri,http://www.wikidata.org/entity/Q837568,en,literal,B. J. Crombeen,literal,type-1 diabetes
5159,uri,http://www.wikidata.org/entity/Q848251,en,literal,Minoru Iwata,literal,type-1 diabetes
5160,uri,http://www.wikidata.org/entity/Q860297,en,literal,Charlie Kimball,literal,type-1 diabetes
5161,uri,http://www.wikidata.org/entity/Q861719,en,literal,Mark Lowe,literal,type-1 diabetes
5162,uri,http://www.wikidata.org/entity/Q888504,en,literal,Bobby Clarke,literal,type-1 diabetes
5163,uri,http://www.wikidata.org/entity/Q899233,en,literal,Toby Petersen,literal,type-1 diabetes
5164,uri,http://www.wikidata.org/entity/Q923141,en,literal,Ivano Fossati,literal,type-1 diabetes
5165,uri,http://www.wikidata.org/entity/Q934446,en,literal,Ron Santo,literal,type-1 diabetes
5166,uri,http://www.wikidata.org/entity/Q937778,en,literal,Jay Cutler,literal,type-1 diabetes
5167,uri,http://www.wikidata.org/entity/Q939050,en,literal,Carola Scarpa,literal,"type-1 diabetes, anorexia nervosa"
5168,uri,http://www.wikidata.org/entity/Q941060,en,literal,Dustin McGowan,literal,type-1 diabetes
5169,uri,http://www.wikidata.org/entity/Q983418,en,literal,Kamala,literal,type-1 diabetes
5170,uri,http://www.wikidata.org/entity/Q1033016,en,literal,Halle Berry,literal,type-1 diabetes
5171,uri,http://www.wikidata.org/entity/Q1131864,en,literal,Ana Carolina,literal,type-1 diabetes
5172,uri,http://www.wikidata.org/entity/Q1189625,en,literal,Elliott Yamin,literal,type-1 diabetes
5173,uri,http://www.wikidata.org/entity/Q1329022,en,literal,Scott Verplank,literal,type-1 diabetes
5174,uri,http://www.wikidata.org/entity/Q1378208,en,literal,Nick Boynton,literal,type-1 diabetes
5175,uri,http://www.wikidata.org/entity/Q1392583,en,literal,Raul Seixas,literal,"type-1 diabetes, pancreatitis"
5176,uri,http://www.wikidata.org/entity/Q1433175,en,literal,Giovanni D’Alise,literal,type-1 diabetes
5177,uri,http://www.wikidata.org/entity/Q1688700,en,literal,Marcus Lamb,literal,type-1 diabetes
5178,uri,http://www.wikidata.org/entity/Q2080409,en,literal,John Rutsey,literal,type-1 diabetes
5179,uri,http://www.wikidata.org/entity/Q2302543,en,literal,Bas van de Goor,literal,type-1 diabetes
5180,uri,http://www.wikidata.org/entity/Q2354822,en,literal,Chris Dudley,literal,type-1 diabetes
5181,uri,http://www.wikidata.org/entity/Q2441152,en,literal,Robbe De Hert,literal,type-1 diabetes
5182,uri,http://www.wikidata.org/entity/Q2579013,en,literal,Casey Johnson,literal,"type-1 diabetes, borderline personality disorder"
5183,uri,http://www.wikidata.org/entity/Q2626688,en,literal,Kevin Hansen,literal,type-1 diabetes
5184,uri,http://www.wikidata.org/entity/Q2826788,en,literal,Agepê,literal,type-1 diabetes
5185,uri,http://www.wikidata.org/entity/Q2923772,en,literal,Brandon Morrow,literal,type-1 diabetes
5186,uri,http://www.wikidata.org/entity/Q3041939,en,literal,Dylan Mika,literal,type-1 diabetes
5187,uri,http://www.wikidata.org/entity/Q3162950,en,literal,Jason Johnson,literal,type-1 diabetes
5188,uri,http://www.wikidata.org/entity/Q3376515,en,literal,Peter Corris,literal,"type-1 diabetes, diabetic retinopathy"
5189,uri,http://www.wikidata.org/entity/Q3470492,en,literal,Sam Fuld,literal,type-1 diabetes
5190,uri,http://www.wikidata.org/entity/Q3628989,en,literal,Adam Goren,literal,type-1 diabetes
5191,uri,http://www.wikidata.org/entity/Q3737564,en,literal,Omar Calabrese,literal,type-1 diabetes
5192,uri,http://www.wikidata.org/entity/Q3762355,en,literal,Giaime Pintor,literal,type-1 diabetes
5193,uri,http://www.wikidata.org/entity/Q3876468,en,literal,Nicole Johnson,literal,type-1 diabetes
5194,uri,http://www.wikidata.org/entity/Q4108901,en,literal,Wade Wilson,literal,type-1 diabetes
5195,uri,http://www.wikidata.org/entity/Q4684985,en,literal,Adrian Dix,literal,type-1 diabetes
5196,uri,http://www.wikidata.org/entity/Q4885448,en,literal,Ben Coker,literal,type-1 diabetes
5197,uri,http://www.wikidata.org/entity/Q4983643,en,literal,Sherri Turner,literal,type-1 diabetes
5198,uri,http://www.wikidata.org/entity/Q4994221,en,literal,Kendall Simmons,literal,type-1 diabetes
5199,uri,http://www.wikidata.org/entity/Q5106999,en,literal,Chris Jarvis,literal,type-1 diabetes
5200,uri,http://www.wikidata.org/entity/Q5224812,en,literal,Darren Brass,literal,type-1 diabetes
5201,uri,http://www.wikidata.org/entity/Q5228984,en,literal,Dave Hollins,literal,type-1 diabetes
5202,uri,http://www.wikidata.org/entity/Q5268380,en,literal,Dexter Bean,literal,type-1 diabetes
5203,uri,http://www.wikidata.org/entity/Q5290581,en,literal,Dominic Littlewood,literal,type-1 diabetes
5204,uri,http://www.wikidata.org/entity/Q5307637,en,literal,Miguel Paludo,literal,type-1 diabetes
5205,uri,http://www.wikidata.org/entity/Q5334842,en,literal,Ed Gamble,literal,type-1 diabetes
5206,uri,http://www.wikidata.org/entity/Q5363005,en,literal,Elizabeth Hughes Gossett,literal,type-1 diabetes
5207,uri,http://www.wikidata.org/entity/Q5484004,en,literal,Francisco Trois,literal,type-1 diabetes
5208,uri,http://www.wikidata.org/entity/Q5537663,en,literal,George Canyon,literal,type-1 diabetes
5209,uri,http://www.wikidata.org/entity/Q6166843,en,literal,Jay Leeuwenburg,literal,type-1 diabetes
5210,uri,http://www.wikidata.org/entity/Q6200149,en,literal,Jimmy Fryzel,literal,type-1 diabetes
5211,uri,http://www.wikidata.org/entity/Q6205285,en,literal,Joan McCracken,literal,type-1 diabetes
5212,uri,http://www.wikidata.org/entity/Q6385766,en,literal,Kelli Kuehne,literal,type-1 diabetes
5213,uri,http://www.wikidata.org/entity/Q6536842,en,literal,Lewis Marnell,literal,type-1 diabetes
5214,uri,http://www.wikidata.org/entity/Q6794015,en,literal,Maurício do Valle,literal,type-1 diabetes
5215,uri,http://www.wikidata.org/entity/Q6837151,en,literal,Michelle McGann,literal,type-1 diabetes
5216,uri,http://www.wikidata.org/entity/Q6846657,en,literal,Mike Echols,literal,type-1 diabetes
5217,uri,http://www.wikidata.org/entity/Q6929586,en,literal,Mrinal Haque,literal,type-1 diabetes
5218,uri,http://www.wikidata.org/entity/Q11998,en,literal,Kylie Minogue,literal,breast cancer
5219,uri,http://www.wikidata.org/entity/Q41142,en,literal,Jane Fonda,literal,"breast cancer, osteoporosis"
5220,uri,http://www.wikidata.org/entity/Q49128,en,literal,Drew Gilpin Faust,literal,breast cancer
5221,uri,http://www.wikidata.org/entity/Q72845,en,literal,Manuela Schwesig,literal,breast cancer
5222,uri,http://www.wikidata.org/entity/Q74512,en,literal,Helma Orosz,literal,breast cancer
5223,uri,http://www.wikidata.org/entity/Q87610,en,literal,Michiko,literal,"breast cancer, cataract"
5224,uri,http://www.wikidata.org/entity/Q172653,en,literal,Maggie Smith,literal,"breast cancer, Graves' disease"
5225,uri,http://www.wikidata.org/entity/Q276317,en,literal,Arja Koriseva,literal,breast cancer
5226,uri,http://www.wikidata.org/entity/Q467619,en,literal,Koo Stark,literal,breast cancer
5227,uri,http://www.wikidata.org/entity/Q532845,en,literal,Berdien Stenberg,literal,breast cancer
5228,uri,http://www.wikidata.org/entity/Q656219,en,literal,Betty DeGeneres,literal,breast cancer
5229,uri,http://www.wikidata.org/entity/Q1054225,en,literal,Cath Kidston,literal,breast cancer
5230,uri,http://www.wikidata.org/entity/Q1241431,en,literal,Marjorie Shostak,literal,breast cancer
5231,uri,http://www.wikidata.org/entity/Q2452143,en,literal,Helen Vreeswijk,literal,"breast cancer, dyslexia"
5232,uri,http://www.wikidata.org/entity/Q3508515,en,literal,Anna K,literal,breast cancer
5233,uri,http://www.wikidata.org/entity/Q4811448,en,literal,Astrid Swan,literal,breast cancer
5234,uri,http://www.wikidata.org/entity/Q4898992,en,literal,Betty Thompson,literal,breast cancer
5235,uri,http://www.wikidata.org/entity/Q5045362,en,literal,Carolyn Franklin,literal,breast cancer
5236,uri,http://www.wikidata.org/entity/Q6778229,en,literal,Marvella Bayh,literal,breast cancer
5237,uri,http://www.wikidata.org/entity/Q7934461,en,literal,Virginia Postrel,literal,breast cancer
5238,uri,http://www.wikidata.org/entity/Q11470693,en,literal,Kuniko Yamada,literal,breast cancer
5239,uri,http://www.wikidata.org/entity/Q15140825,en,literal,Debbie Boostrom,literal,breast cancer
5240,uri,http://www.wikidata.org/entity/Q15412609,en,literal,Gerlinde Kretschmann,literal,breast cancer
5241,uri,http://www.wikidata.org/entity/Q19604899,en,literal,Coralee O'Rourke,literal,breast cancer
5242,uri,http://www.wikidata.org/entity/Q20676884,en,literal,Kristin Hallenga,literal,breast cancer
5243,uri,http://www.wikidata.org/entity/Q24284546,en,literal,Bertha Katscher,literal,"breast cancer, retinal detachment"
5244,uri,http://www.wikidata.org/entity/Q25007174,en,literal,Liu Qing,literal,breast cancer
5245,uri,http://www.wikidata.org/entity/Q26896907,en,literal,Jane Karla Gögel,literal,breast cancer
5246,uri,http://www.wikidata.org/entity/Q28843589,en,literal,Vanessa Tiemeier,literal,breast cancer
5247,uri,http://www.wikidata.org/entity/Q29533795,en,literal,Namrata Singh Gujral,literal,"breast cancer, Burkitt lymphoma"
5248,uri,http://www.wikidata.org/entity/Q36751867,en,literal,Betty Anyanwu-Akeredolu,literal,breast cancer
5249,uri,http://www.wikidata.org/entity/Q50527599,en,literal,Isaura,literal,breast cancer
5250,uri,http://www.wikidata.org/entity/Q55823774,en,literal,Charlotte Insinger,literal,breast cancer
5251,uri,http://www.wikidata.org/entity/Q58813153,en,literal,Tina Polsky,literal,breast cancer
5252,uri,http://www.wikidata.org/entity/Q61710094,en,literal,Nicole Staudinger,literal,breast cancer
5253,uri,http://www.wikidata.org/entity/Q94699973,en,literal,Thedra Cullar-Ledford,literal,breast cancer
5254,uri,http://www.wikidata.org/entity/Q95690320,en,literal,Stephanie Czajkowski,literal,breast cancer
5255,uri,http://www.wikidata.org/entity/Q95747603,en,literal,Flossie Lee Bournes,literal,"breast cancer, COVID-19"
5256,uri,http://www.wikidata.org/entity/Q95886883,en,literal,Kerri Ann Kennedy-Tompkins,literal,"breast cancer, COVID-19"
5257,uri,http://www.wikidata.org/entity/Q100941342,en,literal,Ericka Hart,literal,breast cancer
5258,uri,http://www.wikidata.org/entity/Q102249224,en,literal,Teresa Wagner,literal,breast cancer
5259,uri,http://www.wikidata.org/entity/Q104531583,en,literal,Chris Simion-Mercurian,literal,breast cancer
