,person.type,person.value,personLabel.xml:lang,personLabel.type,personLabel.value,sexgenderLabel.xml:lang,sexgenderLabel.type,sexgenderLabel.value,conditions.type,conditions.value
5487,uri,http://www.wikidata.org/entity/Q5108091,en,literal,Chris Smith,en,literal,male,literal,bipolar disorder
5488,uri,http://www.wikidata.org/entity/Q5126719,en,literal,Clarence Richeson,en,literal,male,literal,bipolar disorder
5489,uri,http://www.wikidata.org/entity/Q5171178,en,literal,Cornelia Rau,en,literal,female,literal,bipolar disorder
5490,uri,http://www.wikidata.org/entity/Q5174247,en,literal,Cosmo Campoli,en,literal,male,literal,bipolar disorder
5491,uri,http://www.wikidata.org/entity/Q5230910,en,literal,David Attias,en,literal,male,literal,bipolar disorder
5492,uri,http://www.wikidata.org/entity/Q5234312,en,literal,David Granirer,en,literal,male,literal,bipolar disorder
5493,uri,http://www.wikidata.org/entity/Q5241399,en,literal,David Zancai,en,literal,male,literal,bipolar disorder
5494,uri,http://www.wikidata.org/entity/Q5256551,en,literal,Dena Schlosser,en,literal,female,literal,bipolar disorder
5495,uri,http://www.wikidata.org/entity/Q5277687,en,literal,Dimitrius Underwood,en,literal,male,literal,bipolar disorder
5496,uri,http://www.wikidata.org/entity/Q5292317,en,literal,Don Briscoe,en,literal,male,literal,bipolar disorder
5497,uri,http://www.wikidata.org/entity/Q5307306,en,literal,Drewe Henley,en,literal,male,literal,bipolar disorder
5498,uri,http://www.wikidata.org/entity/Q5364832,en,literal,Ellen Forney,en,literal,female,literal,bipolar disorder
5499,uri,http://www.wikidata.org/entity/Q5372279,en,literal,Emily Martin,en,literal,female,literal,bipolar disorder
5500,uri,http://www.wikidata.org/entity/Q5372921,en,literal,Emma Parker Bowles,en,literal,female,literal,bipolar disorder
5501,uri,http://www.wikidata.org/entity/Q5381709,en,literal,Eoin Cameron,en,literal,male,literal,"bipolar disorder, back injury"
5502,uri,http://www.wikidata.org/entity/Q5407630,en,literal,Eugene Park,en,literal,male,literal,bipolar disorder
5503,uri,http://www.wikidata.org/entity/Q5496666,en,literal,Freda du Faur,en,literal,female,literal,bipolar disorder
5504,uri,http://www.wikidata.org/entity/Q5525457,en,literal,Gary Lee Sampson,en,literal,male,literal,bipolar disorder
5505,uri,http://www.wikidata.org/entity/Q5606963,en,literal,Gloria Hemingway,en,literal,transgender female,literal,"bipolar disorder, received gender confirmation surgery"
5506,uri,http://www.wikidata.org/entity/Q5700821,en,literal,Heinz Prechter,en,literal,male,literal,bipolar disorder
5507,uri,http://www.wikidata.org/entity/Q5702260,en,literal,Helen Flanagan,en,literal,female,literal,bipolar disorder
5508,uri,http://www.wikidata.org/entity/Q5709387,en,literal,Helmi Juvonen,en,literal,female,literal,bipolar disorder
5509,uri,http://www.wikidata.org/entity/Q6006487,en,literal,Matthew Newton,en,literal,male,literal,bipolar disorder
5510,uri,http://www.wikidata.org/entity/Q6106177,en,literal,"J. James Marzilli, Jr.",en,literal,male,literal,bipolar disorder
5511,uri,http://www.wikidata.org/entity/Q6106831,en,literal,J. R. Gach,en,literal,male,literal,bipolar disorder
5512,uri,http://www.wikidata.org/entity/Q6142033,en,literal,James Rhodes,,,,literal,bipolar disorder
5513,uri,http://www.wikidata.org/entity/Q6145850,en,literal,James Wright,en,literal,male,literal,bipolar disorder
5514,uri,http://www.wikidata.org/entity/Q6166898,en,literal,Jay Marvin,en,literal,male,literal,bipolar disorder
5515,uri,http://www.wikidata.org/entity/Q6194408,en,literal,Jim Craven,en,literal,male,literal,bipolar disorder
5516,uri,http://www.wikidata.org/entity/Q6217848,en,literal,John A. Mulheren,en,literal,male,literal,bipolar disorder
5517,uri,http://www.wikidata.org/entity/Q6223724,en,literal,John Buchanan,en,literal,male,literal,bipolar disorder
5518,uri,http://www.wikidata.org/entity/Q6227066,en,literal,Mark Vonnegut,en,literal,male,literal,bipolar disorder
5519,uri,http://www.wikidata.org/entity/Q6273375,en,literal,Jonathan Hay,en,literal,male,literal,bipolar disorder
5520,uri,http://www.wikidata.org/entity/Q6282270,en,literal,Joseph Corozzo,en,literal,male,literal,bipolar disorder
5521,uri,http://www.wikidata.org/entity/Q6303872,en,literal,Krizz Kaliko,en,literal,male,literal,bipolar disorder
5522,uri,http://www.wikidata.org/entity/Q6313086,en,literal,Junie Browning,en,literal,male,literal,bipolar disorder
5523,uri,http://www.wikidata.org/entity/Q6380527,en,literal,Kaye Gibbons,en,literal,female,literal,bipolar disorder
5524,uri,http://www.wikidata.org/entity/Q6456366,en,literal,"L. Brent Bozell, Jr.",en,literal,male,literal,bipolar disorder
5525,uri,http://www.wikidata.org/entity/Q6490680,en,literal,Larry Lea,en,literal,male,literal,bipolar disorder
5526,uri,http://www.wikidata.org/entity/Q6491187,en,literal,Larry Sweeney,en,literal,male,literal,bipolar disorder
5527,uri,http://www.wikidata.org/entity/Q6660247,en,literal,Liz Miller,en,literal,female,literal,bipolar disorder
5528,uri,http://www.wikidata.org/entity/Q6724405,en,literal,Mackenzie Taylor,en,literal,male,literal,bipolar disorder
5529,uri,http://www.wikidata.org/entity/Q6767237,en,literal,Mark D. Devlin,en,literal,male,literal,bipolar disorder
5530,uri,http://www.wikidata.org/entity/Q6767543,en,literal,Mark Eustice,en,literal,male,literal,bipolar disorder
5531,uri,http://www.wikidata.org/entity/Q6769489,en,literal,Mark Rogowski,en,literal,male,literal,bipolar disorder
5532,uri,http://www.wikidata.org/entity/Q6779442,en,literal,Mary Ellen Copeland,en,literal,female,literal,bipolar disorder
5533,uri,http://www.wikidata.org/entity/Q6780551,en,literal,Mary Priestley,en,literal,female,literal,bipolar disorder
5534,uri,http://www.wikidata.org/entity/Q6782767,en,literal,Masaya Oki,en,literal,male,literal,bipolar disorder
5535,uri,http://www.wikidata.org/entity/Q6792865,en,literal,Maurice Benard,en,literal,male,literal,bipolar disorder
5536,uri,http://www.wikidata.org/entity/Q6793923,en,literal,Mauro Ranallo,en,literal,male,literal,bipolar disorder
5537,uri,http://www.wikidata.org/entity/Q6829483,en,literal,Michael Costa,en,literal,male,literal,bipolar disorder
5538,uri,http://www.wikidata.org/entity/Q6836670,en,literal,Michelangelo Spensieri,en,literal,male,literal,bipolar disorder
5539,uri,http://www.wikidata.org/entity/Q6939202,en,literal,Murray Deaker,en,literal,male,literal,bipolar disorder
5540,uri,http://www.wikidata.org/entity/Q6988404,en,literal,Neil Cole,en,literal,male,literal,bipolar disorder
5541,uri,http://www.wikidata.org/entity/Q7146886,en,literal,Patrick K. Kroupa,en,literal,male,literal,bipolar disorder
5542,uri,http://www.wikidata.org/entity/Q7147765,en,literal,Patrick Tuohy,en,literal,male,literal,bipolar disorder
5543,uri,http://www.wikidata.org/entity/Q7149475,en,literal,Paul Boyd,en,literal,male,literal,bipolar disorder
5544,uri,http://www.wikidata.org/entity/Q7154695,en,literal,Paula Hamilton,en,literal,female,literal,bipolar disorder
5545,uri,http://www.wikidata.org/entity/Q7174591,en,literal,Peter Hayes,en,literal,male,literal,bipolar disorder
5546,uri,http://www.wikidata.org/entity/Q7182055,en,literal,Phil Judd,en,literal,male,literal,bipolar disorder
5547,uri,http://www.wikidata.org/entity/Q7243829,en,literal,Prince Azim,en,literal,male,literal,bipolar disorder
5548,uri,http://www.wikidata.org/entity/Q7292393,en,literal,Randy Revelle,en,literal,male,literal,bipolar disorder
5549,uri,http://www.wikidata.org/entity/Q7312937,en,literal,Rene Rivkin,en,literal,male,literal,bipolar disorder
5550,uri,http://www.wikidata.org/entity/Q7328753,en,literal,Richard Rossi,en,literal,male,literal,bipolar disorder
5551,uri,http://www.wikidata.org/entity/Q7335801,en,literal,Ris Low,en,literal,female,literal,bipolar disorder
5552,uri,http://www.wikidata.org/entity/Q7349458,en,literal,Robert S. Corrington,en,literal,male,literal,bipolar disorder
5553,uri,http://www.wikidata.org/entity/Q7364472,en,literal,Ron Thompson,en,literal,male,literal,bipolar disorder
5554,uri,http://www.wikidata.org/entity/Q7372111,en,literal,Boon Gould,en,literal,male,literal,bipolar disorder
5555,uri,http://www.wikidata.org/entity/Q7384075,en,literal,Ryan G. Anderson,en,literal,male,literal,bipolar disorder
5556,uri,http://www.wikidata.org/entity/Q7397928,en,literal,Sadie Kaye,en,literal,female,literal,bipolar disorder
5557,uri,http://www.wikidata.org/entity/Q7425019,en,literal,Sascha Altman DuBrul,en,literal,male,literal,bipolar disorder
5558,uri,http://www.wikidata.org/entity/Q7436260,en,literal,Scott Driscoll,en,literal,male,literal,bipolar disorder
5559,uri,http://www.wikidata.org/entity/Q85854630,en,literal,José Carlos Saldanha,en,literal,male,literal,hepatitis C
5560,uri,http://www.wikidata.org/entity/Q111311732,en,literal,James W. Kennedy,en,literal,male,literal,hepatitis C
5561,uri,http://www.wikidata.org/entity/Q875264,en,literal,Otto Friedrich von der Groeben,en,literal,male,literal,yellow fever
5562,uri,http://www.wikidata.org/entity/Q17297597,en,literal,Charles de Coux,en,literal,male,literal,yellow fever
5563,uri,http://www.wikidata.org/entity/Q54545,en,literal,Martina Navratilova,en,literal,female,literal,toxoplasmosis
5564,uri,http://www.wikidata.org/entity/Q2561089,en,literal,Zwarte Riek,en,literal,female,literal,"leptospirosis, typhus"
5565,uri,http://www.wikidata.org/entity/Q4403995,en,literal,Yekaterina Savinova,en,literal,female,literal,brucellosis
5566,uri,http://www.wikidata.org/entity/Q4725769,en,literal,Alice Catherine Evans,en,literal,female,literal,"brucellosis, scarlet fever"
5567,uri,http://www.wikidata.org/entity/Q104701401,en,literal,Sofie Heinemann,en,literal,female,literal,gastroenteritis
5568,uri,http://www.wikidata.org/entity/Q105360160,en,literal,Sophie Küchemann,en,literal,female,literal,gastroenteritis
5569,uri,http://www.wikidata.org/entity/Q105373191,en,literal,Moritz Meyer,en,literal,male,literal,gastroenteritis
5570,uri,http://www.wikidata.org/entity/Q105389629,en,literal,Minna Salomon,en,literal,female,literal,gastroenteritis
5571,uri,http://www.wikidata.org/entity/Q41353119,en,literal,Gert Claes,en,literal,male,literal,coma
5572,uri,http://www.wikidata.org/entity/Q10865,en,literal,Assunta Legnante,en,literal,female,literal,glaucoma
5573,uri,http://www.wikidata.org/entity/Q44677,en,literal,Wild Bill Hickok,en,literal,male,literal,"glaucoma, ophthalmia"
5574,uri,http://www.wikidata.org/entity/Q334219,en,literal,Andrea Camilleri,en,literal,male,literal,glaucoma
5575,uri,http://www.wikidata.org/entity/Q834621,en,literal,Bono,en,literal,male,literal,glaucoma
5576,uri,http://www.wikidata.org/entity/Q3587913,en,literal,Élisabeth Quin,en,literal,female,literal,glaucoma
5577,uri,http://www.wikidata.org/entity/Q8019429,en,literal,William Tindal Robertson,en,literal,male,literal,glaucoma
5578,uri,http://www.wikidata.org/entity/Q70948,en,literal,Hansjörg Felmy,en,literal,male,literal,osteoporosis
5579,uri,http://www.wikidata.org/entity/Q83015,en,literal,Ramadan Shalah,en,literal,male,literal,coma
5580,uri,http://www.wikidata.org/entity/Q2089401,en,literal,Jan Grzebski,en,literal,male,literal,coma
5581,uri,http://www.wikidata.org/entity/Q2761461,en,literal,Jean-Pierre Adams,en,literal,male,literal,coma
5582,uri,http://www.wikidata.org/entity/Q27655798,en,literal,Ajmal Sultanpuri,en,literal,male,literal,coma
5583,uri,http://www.wikidata.org/entity/Q92274067,en,literal,Samuel Khan,en,literal,male,literal,influenza A virus subtype H1N1
5584,uri,http://www.wikidata.org/entity/Q100237194,en,literal,Ma'tuq al-Salim,en,literal,male,literal,paralysis
5585,uri,http://www.wikidata.org/entity/Q164518,en,literal,Sirikit,en,literal,female,literal,paralysis
5586,uri,http://www.wikidata.org/entity/Q174311,en,literal,Christopher Reeve,en,literal,male,literal,paralysis
5587,uri,http://www.wikidata.org/entity/Q445640,en,literal,Marika Gombitová,en,literal,female,literal,paralysis
5588,uri,http://www.wikidata.org/entity/Q855252,en,literal,Bhumibol Adulyadej,en,literal,male,literal,"paralysis, one-eyed"
5589,uri,http://www.wikidata.org/entity/Q1387214,en,literal,James Brady,en,literal,male,literal,"paralysis, paraplegia"
5590,uri,http://www.wikidata.org/entity/Q1390624,en,literal,Jesper Juul,en,literal,male,literal,"paralysis, neurological disorder"
5591,uri,http://www.wikidata.org/entity/Q2057143,en,literal,Soamsawali,en,literal,female,literal,paralysis
5592,uri,http://www.wikidata.org/entity/Q4477291,en,literal,Gheorghe Urschi,en,literal,male,literal,paralysis
5593,uri,http://www.wikidata.org/entity/Q5920488,en,literal,Howard Nathan,en,literal,male,literal,paralysis
5594,uri,http://www.wikidata.org/entity/Q12223291,,literal,Q12223291,en,literal,male,literal,paralysis
5595,uri,http://www.wikidata.org/entity/Q13563275,en,literal,Hazel Hall,en,literal,female,literal,"paralysis, scarlet fever"
5596,uri,http://www.wikidata.org/entity/Q16031375,en,literal,Edwin May,en,literal,male,literal,paralysis
5597,uri,http://www.wikidata.org/entity/Q16305973,en,literal,Bandhu Savali Kitiyakara,en,literal,female,literal,paralysis
5598,uri,http://www.wikidata.org/entity/Q17543191,en,literal,Margaret Tebbit,en,literal,female,literal,"paralysis, dementia with Lewy bodies"
5599,uri,http://www.wikidata.org/entity/Q27768257,en,literal,Jonas Van de Steene,en,literal,male,literal,paralysis
5600,uri,http://www.wikidata.org/entity/Q54790553,en,literal,Hanna Akiva,en,literal,female,literal,paralysis
5601,uri,http://www.wikidata.org/entity/Q71738445,en,literal,Henri Vink,en,literal,male,literal,paralysis
5602,uri,http://www.wikidata.org/entity/Q71632141,en,literal,"Yoon, wn-ho",en,literal,male,literal,Asperger syndrome
5603,uri,http://www.wikidata.org/entity/Q77964785,en,literal,Odile Maurin,en,literal,female,literal,"Asperger syndrome, Ehlers-Danlos syndrome"
5604,uri,http://www.wikidata.org/entity/Q79047862,en,literal,Isabelle Buhre,en,literal,female,literal,Asperger syndrome
5605,uri,http://www.wikidata.org/entity/Q96094645,en,literal,Josh Morgan,en,literal,male,literal,Asperger syndrome
5606,uri,http://www.wikidata.org/entity/Q100138685,en,literal,Tylan Grant,en,literal,non-binary,literal,Asperger syndrome
5607,uri,http://www.wikidata.org/entity/Q100163503,en,literal,Nikki Bacharach,en,literal,female,literal,Asperger syndrome
5608,uri,http://www.wikidata.org/entity/Q100595699,en,literal,Jill Carlberg Faulkner,en,literal,female,literal,Asperger syndrome
5609,uri,http://www.wikidata.org/entity/Q100597361,en,literal,Torolf Jansson,en,literal,male,literal,Asperger syndrome
5610,uri,http://www.wikidata.org/entity/Q104368535,en,literal,Alexander Williamson,en,literal,male,literal,Asperger syndrome
